platform_id,video_id,watch_count,total_time_watched,price_per_watch
122,1934,121506,3280662,0.14
161,105,1501,28519,0.29
61,269,288996,13871808,0.43
89,832,247783,2477830,0.19
146,213,217287,4128453,0.49
12,105,900705,17113395,0.26
158,233,1499,10493,0.27
159,1754,1516,84896,0.13
20,1779,459221,9643641,0.3
154,1843,270073,7291971,0.29
162,670,1504,31584,0.24
70,1883,593115,12455415,0.32
139,1849,234866,9159774,0.46
128,1568,934093,25220511,0.31
162,1042,1503,36072,0.42
161,550,1506,90360,0.18
3,1317,943981,12271753,0.22
155,1620,754576,15091520,0.43
158,1380,1504,37600,0.33
110,1818,190663,8770498,0.2
158,1931,1497,49401,0.42
158,61,1502,43558,0.18
88,1057,799544,45574008,0.48
95,680,386306,21246830,0.24
161,1245,1499,58461,0.36
16,1097,206679,3720222,0.21
32,522,159947,3838728,0.34
70,109,888846,26665380,0.32
30,1168,525677,13141925,0.44
140,1876,35676,2069208,0.27
35,1998,779410,7794100,0.34
159,1110,1517,47027,0.23
139,1124,298200,4473000,0.27
161,1628,1500,85500,0.28
26,1561,263444,15016308,0.46
123,392,30809,893461,0.25
16,540,287806,3741478,0.34
37,1036,903522,45176100,0.39
158,1486,1506,76806,0.17
22,1641,572794,21193378,0.48
159,1745,1510,83050,0.26
49,21,263899,11083758,0.14
159,1689,1509,45270,0.16
152,864,61057,366342,0.24
162,281,1499,22485,0.37
88,716,196935,11422230,0.22
161,1135,1506,85842,0.35
159,1054,1508,10556,0.25
161,993,1498,43442,0.3
66,949,160246,8012300,0.27
63,738,128638,6431900,0.28
158,1827,1504,31584,0.27
142,757,341577,7173117,0.47
138,1029,57417,3272769,0.2
100,1293,328598,7886352,0.48
63,945,658184,37516488,0.43
93,717,399507,13183731,0.2
159,1196,1510,31710,0.37
68,1966,902798,25278344,0.5
31,1940,658415,7900980,0.29
37,169,913889,44780561,0.29
98,1738,357383,10364107,0.35
162,179,1499,62958,0.47
57,927,393080,14543960,0.45
27,642,102967,2883076,0.41
162,621,1503,39078,0.31
140,1887,656277,17719479,0.46
126,1271,328253,9191084,0.17
162,444,1502,84112,0.49
56,176,764891,19122275,0.27
162,577,1501,64543,0.44
161,1825,1497,46407,0.19
21,123,884998,30974930,0.36
4,695,810720,12971520,0.28
56,1062,551427,22608507,0.42
24,1613,117652,1764780,0.12
70,1556,177275,7977375,0.21
52,1095,925983,18519660,0.26
94,1349,477333,10501326,0.21
159,1145,1509,66396,0.44
136,847,588574,6474314,0.29
85,441,49365,296190,0.35
12,1202,663530,34503560,0.5
127,1386,389888,3898880,0.4
137,747,166670,7666820,0.25
79,825,249122,10961368,0.15
54,1919,768211,16132431,0.29
44,413,847468,4237340,0.26
49,1614,426185,12785550,0.18
128,42,560854,16825620,0.2
161,278,1501,24016,0.43
161,1299,1498,88382,0.42
53,263,332591,8647366,0.18
72,712,330617,3636787,0.12
142,1975,687158,14430318,0.23
56,863,236466,6621048,0.28
39,93,147171,2649078,0.27
63,167,426986,14944510,0.42
91,241,156659,6266360,0.34
142,1031,808840,16985640,0.3
35,73,927642,8348778,0.13
48,1632,37831,491803,0.18
96,1659,865412,25962360,0.3
66,120,912521,35588319,0.29
105,116,3509,59653,0.13
162,100,1497,64371,0.47
159,822,1509,79977,0.18
162,741,1500,46500,0.24
139,765,937673,39382266,0.49
160,497,2000,24000,0.27
162,438,1504,52640,0.16
159,1198,1513,75650,0.32
26,148,55067,3248953,0.12
12,294,723049,39044646,0.14
162,1279,1502,88618,0.12
162,330,1501,12008,0.39
161,73,1502,13518,0.14
110,60,934596,25234092,0.33
20,310,702235,32302810,0.13
39,1969,107526,5053722,0.41
76,1899,810678,42965934,0.15
160,827,1998,97902,0.42
149,173,844421,43065471,0.17
103,1314,372592,18257008,0.34
27,648,318397,8278322,0.14
160,1076,2001,60030,0.1
135,1494,670005,8040060,0.22
161,1347,1502,39052,0.38
149,1608,55543,2721607,0.45
158,941,1502,37550,0.43
141,1007,442675,22133750,0.1
162,1966,1499,41972,0.35
31,1152,804000,43416000,0.33
8,333,318256,2546048,0.18
159,1776,1504,37600,0.35
132,950,151335,8474760,0.27
147,622,633907,34230978,0.32
162,445,1495,70265,0.22
160,1403,2001,70035,0.5
159,170,1510,49830,0.31
162,1428,1502,88618,0.22
160,581,1996,107784,0.19
161,556,1504,39104,0.16
25,1334,494527,12857702,0.19
24,1928,145535,2765165,0.39
89,252,676150,27046000,0.41
159,1031,1511,31731,0.49
59,1283,349395,11879430,0.17
162,312,1496,58344,0.35
158,1299,1505,88795,0.13
19,603,28264,1639312,0.28
161,825,1499,65956,0.42
138,1741,110943,5325264,0.2
161,1020,1499,22485,0.33
5,109,713064,21391920,0.36
49,482,563972,27070656,0.38
158,813,1498,44940,0.48
159,992,1510,64930,0.34
87,780,484271,4842710,0.47
162,1628,1497,85329,0.5
2,131,457445,26531810,0.11
161,311,1500,76500,0.36
111,283,502040,21587720,0.38
162,435,1494,16434,0.33
63,1584,479560,26855360,0.42
4,1584,138823,7774088,0.45
64,847,916799,10084789,0.25
83,186,823129,5761903,0.41
26,579,363125,2541875,0.19
158,636,1500,60000,0.4
159,60,1510,40770,0.25
159,7,1513,18156,0.11
87,542,404244,10106100,0.28
161,141,1504,72192,0.11
151,1103,295967,7991109,0.2
58,481,82851,3976848,0.11
72,1135,925208,52736856,0.19
30,772,41861,1255830,0.21
78,1639,884044,45086244,0.34
51,753,357146,10357234,0.28
84,185,91286,2647294,0.31
24,1516,685736,15771928,0.33
105,504,178456,3747576,0.36
105,94,295712,15081312,0.12
161,34,1498,59920,0.49
33,1206,220990,5966730,0.5
129,1167,212029,4240580,0.46
160,138,1997,53919,0.32
157,1931,49069,1619277,0.26
60,1596,901883,11724479,0.21
117,1174,893109,39296796,0.39
115,1699,967572,31929876,0.31
131,521,500210,8503570,0.32
160,121,2002,32032,0.17
50,535,344625,17231250,0.35
161,1727,1501,13509,0.47
114,1266,587967,24694614,0.35
160,1300,1999,57971,0.35
96,1438,176536,4413400,0.49
159,435,1505,16555,0.45
67,1245,600239,23409321,0.38
13,62,907948,5447688,0.35
158,349,1498,26964,0.4
140,182,319639,16301589,0.18
162,134,1502,40554,0.49
105,213,976967,18562373,0.2
151,1467,314633,16990182,0.16
20,1642,568156,31248580,0.3
161,1801,1497,20958,0.33
130,1797,802618,6420944,0.11
156,474,272419,6810475,0.34
44,1623,589250,26516250,0.14
161,920,1502,85614,0.47
158,507,1506,43674,0.49
152,1245,447252,17442828,0.28
115,1807,169178,5075340,0.15
10,1921,7335,176040,0.27
114,449,106635,2665875,0.4
88,792,222311,12894038,0.45
151,1610,189499,9285451,0.38
23,1678,164860,4945800,0.38
65,1707,841322,42907422,0.25
37,465,794455,23039195,0.35
76,1733,998791,13983074,0.16
143,591,197578,9286166,0.41
146,1043,416960,11674880,0.32
40,626,212046,2756598,0.29
92,1314,58600,2871400,0.27
121,1751,673205,8078460,0.39
132,165,847799,44933347,0.14
151,1587,221067,5526675,0.24
161,748,1502,30040,0.11
159,1186,1513,37825,0.31
162,290,1500,61500,0.26
162,1944,1503,37575,0.49
161,1051,1501,55537,0.49
160,1848,1997,79880,0.11
51,611,309539,3404929,0.43
161,749,1500,13500,0.43
130,1606,277089,4433424,0.24
113,368,984220,49211000,0.33
0,1974,25931,285241,0.34
20,59,432002,10800050,0.16
162,1799,1498,34454,0.14
145,373,598029,34087653,0.48
159,1604,1507,31647,0.48
89,1734,990644,28728676,0.47
159,1216,1513,16643,0.32
161,489,1501,33022,0.2
28,494,927103,38938326,0.21
106,400,870352,6092464,0.49
10,1852,266394,6659850,0.34
93,465,164580,4772820,0.4
5,178,590136,14753400,0.44
160,1225,2003,64096,0.24
22,122,656045,13776945,0.16
162,1637,1501,42028,0.45
6,300,424640,5095680,0.11
81,684,350002,6300036,0.45
108,1925,959597,28787910,0.37
59,1985,16535,198420,0.41
34,1406,673716,31664652,0.44
162,878,1500,42000,0.49
158,895,1500,87000,0.41
159,1574,1510,37750,0.45
73,924,259255,13999770,0.15
162,1018,1498,43442,0.3
159,1555,1510,39260,0.33
73,692,347240,9375480,0.34
160,417,1992,11952,0.33
121,1820,826767,6614136,0.18
158,1744,1498,11984,0.47
14,538,429634,15037190,0.46
71,1829,412622,23106832,0.25
37,1478,431825,7341025,0.11
48,1653,106278,850224,0.39
25,944,695007,28495287,0.4
136,135,685601,37708055,0.17
16,1645,118121,4842961,0.34
95,756,151779,6374718,0.45
62,171,370427,8149394,0.43
135,623,421200,25272000,0.33
55,1119,470785,14123550,0.17
39,1806,370645,1853225,0.31
158,216,1500,45000,0.47
113,1516,132825,3054975,0.27
12,90,516070,10837470,0.31
122,1952,823954,8239540,0.43
127,1508,14848,103936,0.32
91,85,521442,26072100,0.23
158,579,1496,10472,0.33
65,1115,282691,8763421,0.48
94,1433,531888,31913280,0.1
7,721,153895,5540220,0.17
67,1513,74825,3367125,0.17
81,1765,423112,21155600,0.18
75,1082,67710,880230,0.43
62,1437,465008,25575440,0.4
161,933,1505,43645,0.35
158,303,1499,85443,0.44
161,119,1507,40689,0.2
142,443,599966,15599116,0.44
4,1339,601562,19249984,0.14
40,1447,223675,8499650,0.21
83,1183,323292,18750936,0.22
47,1199,840383,12605745,0.36
159,561,1506,76806,0.18
71,986,787559,11813385,0.38
104,862,668551,18050877,0.23
156,1023,724037,37649924,0.34
118,253,479129,13894741,0.29
157,909,888899,40889354,0.48
95,1483,133290,6664500,0.46
38,1798,273772,12867284,0.28
57,1379,292389,14911839,0.46
159,552,1512,36288,0.46
128,129,502310,17078540,0.23
85,899,449563,10789512,0.15
73,802,845515,19446845,0.25
160,811,2003,50075,0.46
46,74,523272,20407608,0.19
162,1940,1494,17928,0.41
158,1818,1500,69000,0.23
159,1677,1509,78468,0.4
159,1309,1506,28614,0.31
160,1655,2001,50025,0.47
51,1201,602499,13857477,0.41
50,383,997888,41911296,0.31
74,1732,830911,38221906,0.2
102,824,56386,2086282,0.39
101,1778,892801,39283244,0.29
49,235,125839,629195,0.22
160,453,2001,40020,0.33
128,1330,496225,14886750,0.14
46,1930,881127,40531842,0.47
64,348,92294,1938174,0.11
159,1209,1512,84672,0.41
158,132,1499,82445,0.28
60,1143,248693,11688571,0.33
118,501,413810,14069540,0.17
58,1208,255266,5615852,0.47
159,854,1513,22695,0.13
161,1792,1505,82775,0.18
160,770,2004,96192,0.47
161,487,1503,82665,0.22
14,655,138986,3474650,0.27
160,1691,2001,88044,0.49
25,295,68772,343860,0.21
107,196,382986,4595832,0.24
157,1869,286660,14906320,0.47
55,1554,295813,2662317,0.26
159,1815,1515,87870,0.12
111,1611,998834,15981344,0.34
137,1079,775766,3878830,0.29
86,42,450894,13526820,0.34
55,695,742728,11883648,0.48
6,1460,791329,17409238,0.4
134,1437,663299,36481445,0.24
90,955,173696,4863488,0.47
158,1009,1500,15000,0.32
158,179,1500,63000,0.13
5,294,682093,36833022,0.12
60,1069,831558,9978696,0.23
160,1174,2001,88044,0.11
89,1279,381970,22536230,0.39
109,584,418098,15469626,0.37
107,350,415522,9141484,0.4
162,998,1496,10472,0.34
145,1173,121061,3147586,0.33
81,944,253328,10386448,0.21
161,1479,1505,63210,0.17
73,1920,233021,8621777,0.16
137,21,471510,19803420,0.29
125,597,565576,13008248,0.42
100,1291,790605,21346335,0.13
162,285,1504,72192,0.27
18,1891,515775,7736625,0.36
160,349,2001,36018,0.49
159,669,1508,66352,0.3
62,779,370801,14090438,0.42
57,464,997009,8973081,0.21
158,407,1500,36000,0.42
49,1348,913137,22828425,0.44
160,64,2001,74037,0.13
159,872,1507,18084,0.35
159,1803,1507,37675,0.32
52,449,990099,24752475,0.49
54,1109,358928,10408912,0.25
159,1077,1516,40932,0.11
147,598,68790,1994910,0.46
95,561,593622,30274722,0.49
64,1368,540887,6490644,0.12
162,431,1500,34500,0.11
160,808,2005,88220,0.13
14,814,62489,1562225,0.31
18,1399,750634,18765850,0.23
60,594,142053,8381127,0.49
97,1475,93794,2907614,0.24
67,717,274241,9049953,0.47
65,1403,802782,28097370,0.33
72,958,359074,16876478,0.16
22,467,6813,143073,0.28
141,479,970741,14561115,0.4
3,1019,696374,26462212,0.11
84,238,362932,19598328,0.29
75,1512,696137,18099562,0.5
159,1175,1512,13608,0.24
89,1702,582763,33217491,0.38
153,1320,724766,6522894,0.24
128,472,870726,45277752,0.33
40,473,403604,12108120,0.46
129,1573,696322,6963220,0.44
41,1530,301908,16604940,0.39
162,1962,1503,57114,0.29
161,1769,1506,39156,0.24
149,827,480821,23560229,0.22
38,259,711933,40580181,0.16
47,1182,100614,5533770,0.34
134,1378,48450,532950,0.35
16,1552,804490,21721230,0.19
161,1291,1500,40500,0.12
87,1568,884943,23893461,0.26
158,1322,1502,10514,0.2
158,49,1503,37575,0.24
0,1444,594538,18430678,0.21
160,724,2004,56112,0.15
162,197,1498,38948,0.3
11,1426,738413,12553021,0.32
85,1859,437774,2188870,0.35
107,695,911907,14590512,0.3
134,610,412499,15262463,0.15
53,126,549472,15385216,0.35
86,365,243404,8275736,0.48
149,1169,914172,14626752,0.43
51,23,77729,699561,0.34
88,1182,581660,31991300,0.27
162,906,1500,34500,0.48
160,1200,2002,116116,0.31
158,224,1495,68770,0.1
109,1973,656145,14435190,0.2
148,1808,805783,42706499,0.32
133,1492,26015,624360,0.37
159,1685,1512,45360,0.21
103,515,220968,2651616,0.18
160,1703,2001,50025,0.32
162,1160,1497,55389,0.48
158,1657,1499,14990,0.19
45,966,247244,4450392,0.41
69,1311,335001,3685011,0.23
161,1487,1496,8976,0.28
101,1323,948680,16127560,0.31
130,1134,36542,1096260,0.19
24,146,837092,37669140,0.17
158,1157,1498,40446,0.48
74,1013,73155,3950370,0.49
158,137,1497,35928,0.44
41,1785,580905,17427150,0.1
128,1916,637257,30588336,0.38
12,1566,545091,8176365,0.28
160,695,1995,31920,0.28
132,699,42149,2486791,0.45
8,1702,598517,34115469,0.39
68,817,829419,16588380,0.43
99,161,171618,9438990,0.25
162,226,1498,46438,0.46
26,1842,708625,34722625,0.38
161,1934,1491,40257,0.41
33,966,755192,13593456,0.18
62,1590,785394,10995516,0.28
140,107,728417,10197838,0.43
15,428,724276,12312692,0.24
38,1170,829693,13275088,0.36
161,1943,1504,69184,0.46
162,209,1504,64672,0.16
160,1380,1995,49875,0.36
150,1597,761929,16000509,0.32
154,1800,197339,7104204,0.31
90,91,195998,10779890,0.48
160,8,1995,69825,0.24
109,1666,523723,21996366,0.2
160,944,2003,82123,0.42
39,12,103943,6028694,0.45
79,356,273626,15049430,0.46
161,658,1503,15030,0.19
158,1134,1503,45090,0.29
158,1309,1500,28500,0.42
109,902,871420,6099940,0.39
160,179,1999,83958,0.2
97,48,557590,9479030,0.23
69,56,115226,3456780,0.47
49,1518,448402,12555256,0.13
61,260,341375,16044625,0.31
105,683,36623,476099,0.11
37,1630,413577,21919581,0.28
130,1569,272119,8163570,0.16
162,1405,1498,43442,0.23
7,1106,452739,5432868,0.45
61,815,405119,19850831,0.36
159,1521,1514,74186,0.44
58,71,265344,3714816,0.24
160,1207,1998,51948,0.17
2,1830,838686,6709488,0.34
110,319,1090,55590,0.47
63,1823,594762,25574766,0.44
160,79,2003,54081,0.43
69,133,74420,2455860,0.25
39,945,552766,31507662,0.43
4,1609,553215,16043235,0.14
132,120,652588,25450932,0.45
34,1456,695330,20164570,0.48
157,1079,318260,1591300,0.42
88,535,727488,36374400,0.31
159,1759,1510,21140,0.37
159,1711,1510,7550,0.41
87,1476,722944,6506496,0.33
119,77,289114,15612156,0.35
158,949,1503,75150,0.39
153,1858,989867,15837872,0.16
137,131,648700,37624600,0.4
134,761,925394,15731698,0.27
159,1629,1515,54540,0.22
152,1757,997663,13967282,0.41
120,93,114547,2061846,0.12
73,836,437712,14882208,0.43
144,1183,985210,57142180,0.46
7,1178,711610,15655420,0.3
94,756,720630,30266460,0.18
159,1908,1517,63714,0.28
160,446,1999,61969,0.44
159,230,1509,31689,0.23
45,1042,623135,14955240,0.3
113,615,537359,4298872,0.12
78,1681,438966,25898994,0.14
111,1415,415981,4575791,0.24
161,1937,1502,40554,0.31
63,754,564519,11290380,0.36
156,1231,606296,17582584,0.44
159,1589,1512,69552,0.37
160,653,2000,80000,0.45
95,1095,954564,19091280,0.48
157,370,756814,13622652,0.43
116,999,218963,4160297,0.5
70,804,825210,34658820,0.13
144,950,143788,8052128,0.42
161,496,1501,28519,0.33
96,758,192726,9443574,0.3
160,1473,2002,110110,0.48
6,1225,399130,12772160,0.18
44,1887,353793,9552411,0.2
54,1967,789648,41061696,0.31
158,1551,1504,30080,0.36
70,1560,93151,4564399,0.31
6,72,358824,2870592,0.46
72,1664,798403,23952090,0.27
161,1941,1505,76755,0.14
156,98,612768,11642592,0.44
53,1860,251682,14849238,0.17
0,632,676015,19604435,0.47
160,1211,1993,45839,0.17
162,1645,1503,61623,0.17
161,205,1501,22515,0.27
162,1338,1501,84056,0.44
160,1129,2004,18036,0.45
155,545,520588,7808820,0.29
23,836,7797,265098,0.44
29,1742,167307,4684596,0.18
162,1375,1497,41916,0.18
55,1737,557953,7253389,0.18
23,476,648429,23343444,0.15
162,441,1494,8964,0.44
162,410,1502,70594,0.12
148,309,697378,39750546,0.5
150,1829,34577,1936312,0.49
160,1475,2003,62093,0.5
89,310,423114,19463244,0.49
160,1924,1998,19980,0.12
162,488,1501,87058,0.13
7,1121,788079,14185422,0.5
161,1719,1495,28405,0.27
159,253,1504,43616,0.34
159,1267,1513,21182,0.45
159,1191,1510,48320,0.3
41,1091,596291,5366619,0.19
161,490,1503,52605,0.26
161,1156,1502,79606,0.35
161,1160,1497,55389,0.3
1,1284,233087,11887437,0.32
159,1693,1506,34638,0.21
4,884,726097,5082679,0.2
68,217,731721,10244094,0.11
158,1385,1498,43442,0.14
159,1281,1513,65059,0.43
0,41,901395,4506975,0.2
158,587,1499,8994,0.4
71,332,55713,389991,0.35
158,882,1501,33022,0.13
49,1747,571370,13141510,0.27
141,934,35397,176985,0.48
162,58,1500,57000,0.42
52,1939,969832,28125128,0.48
40,1667,343396,6524524,0.12
134,537,369424,10343872,0.18
80,935,721373,3606865,0.1
134,1203,832364,32462196,0.45
70,650,983552,13769728,0.29
119,299,865842,18182682,0.15
117,37,349896,7347816,0.44
158,1804,1500,64500,0.27
138,1976,876740,5260440,0.36
105,1805,519341,12983525,0.38
8,1741,395576,18987648,0.41
62,20,402401,8852822,0.1
100,1512,962644,25028744,0.12
71,1832,403566,10896282,0.36
162,1421,1500,52500,0.48
80,1591,3678,29424,0.47
162,428,1501,25517,0.29
31,261,554799,16089171,0.44
158,1102,1496,43384,0.48
159,1135,1508,85956,0.18
108,953,962542,18288298,0.21
158,1053,1498,83888,0.36
141,1607,297831,3276141,0.44
136,1904,202537,5873573,0.44
85,1301,739280,13307040,0.42
160,239,1998,43956,0.48
124,274,273910,6299930,0.31
158,514,1493,47776,0.48
139,1900,864422,21610550,0.48
131,599,544343,26672807,0.39
130,810,234011,3744176,0.41
109,503,379694,14048678,0.47
158,906,1496,34408,0.21
160,697,1999,113943,0.4
127,948,884548,49534688,0.14
156,799,19284,462816,0.42
158,108,1501,34523,0.5
52,1968,252146,11598716,0.18
95,1960,765255,7652550,0.45
97,1996,563350,17463850,0.23
120,249,858905,36932915,0.32
160,1460,1998,43956,0.5
56,1108,118289,828023,0.32
162,390,1503,54108,0.27
21,1129,337911,3041199,0.15
65,333,611781,4894248,0.11
75,1600,852264,12783960,0.49
158,101,1499,13491,0.11
160,1646,2001,94047,0.3
18,76,794521,16684941,0.29
122,1955,614940,8609160,0.34
161,168,1505,42140,0.13
13,148,294301,17363759,0.29
121,1896,556917,3341502,0.29
112,764,991831,34714085,0.13
41,928,694904,9728656,0.27
37,760,978967,58738020,0.33
76,1674,780027,26520918,0.2
37,1171,859642,19771766,0.24
107,1827,901660,18934860,0.5
130,413,412123,2060615,0.11
123,111,103554,2174634,0.4
162,1131,1496,32912,0.49
159,1701,1508,42224,0.32
121,529,934199,26157572,0.38
89,140,586402,24042482,0.24
65,564,515489,28867384,0.25
74,320,370351,7036669,0.28
44,832,127048,1270480,0.22
161,722,1503,42084,0.15
80,413,529702,2648510,0.2
158,297,1504,48128,0.44
162,290,1506,61746,0.19
162,1992,1506,18072,0.14
162,245,1498,26964,0.1
69,494,865179,36337518,0.47
21,574,771198,44729484,0.38
106,1978,831020,21606520,0.14
52,140,191429,7848589,0.29
5,816,998997,37961886,0.19
29,808,561597,24710268,0.17
32,1663,221891,2218910,0.38
33,623,999089,59945340,0.15
37,1754,488515,27356840,0.3
158,488,1501,87058,0.14
109,726,389290,6228640,0.17
5,900,777819,19445475,0.43
15,1843,404700,10926900,0.23
30,1980,796389,6371112,0.33
141,342,439145,11417770,0.47
132,1751,688503,8262036,0.29
162,400,1497,10479,0.36
46,1994,118672,5221568,0.2
153,1837,332209,4983135,0.11
161,933,1496,43384,0.34
145,1089,552571,6078281,0.41
